superpattern 	subpattern 	confidence
1273797	1499174	0.15
240770	412622	0.208
10418	10760	0.0070
220196	37240	0.12
862377	1286505	0.15
365561	1126413	0.15
790208	350166	0.117
1371397	1211928	0.208
156985	1612611	0.208
83515	1404760	0.071
859623	407128	0.208
150448	63635	0.059
537677	263357	0.15
423774	237909	0.208
1612483	148395	0.208
1500354	1448	0.208
237917	423881	0.096
287946	1563638	0.231
1382348	1538947	0.208
1371429	527384	0.208
16097	12995	0.0
71640	1505	0.0050
371225	173222	0.208
72369	60396	0.11
9310	642408	0.053
640913	850923	0.15
133383	1480488	0.142
999832	126849	0.208
774164	1548954	0.208
1600510	8507	0.208
1513418	49	0.117
128629	566338	0.04
812690	905024	0.208
28131	37775	0.025
37247	32825	0.019
1471633	2435	0.208
1078809	277163	0.117
3363	37268	0.0
37247	32827	0.074
875762	20098	0.15
859612	399271	0.208
35640	209123	0.017
986214	845409	0.117
73330	1044386	0.071
704726	1382220	0.208
283294	214402	0.15
36293	237903	0.137
920566	650956	0.208
1294042	665889	0.208
1124136	498614	0.208
36543	67985	0.0020
864	785832	0.0
14479	27905	0.0020
527405	1371466	0.117
25185	113106	0.0
401119	1275741	0.15
736988	790072	0.208
122344	6179	0.054
84394	370945	0.021
28296	1479044	0.0
1314674	479342	0.301
28204	112502	0.0020
1332514	1548942	0.208
193382	193529	0.208
916973	358941	0.208
1499628	1219228	0.096
496187	6037	0.208
14479	27913	0.0010
1319335	1132678	0.15
1125528	48847	0.083
70713	357499	0.014
1371468	527292	0.208
1189055	1461142	0.101
37250	32804	0.089
69722	50141	0.0
1622908	745142	0.15
1130304	1494826	0.208
1548974	1332595	0.15
10584	16455	0.0020
1260734	127079	0.117
288363	32127	0.231
107696	229274	0.04
1171536	272974	0.0050
580097	2435	0.208
489996	1005629	0.208
66894	580110	0.047
122274	242866	0.083
25186	19517	0.0
1314265	227917	0.208
118522	1288889	0.096
1564372	73873	0.208
889731	412285	0.035
257954	537865	0.15
1082798	791831	0.208
209251	126834	0.208
1508569	44	0.071
1394980	1197564	0.15
13478	15059	0.0
1400932	759218	0.208
34346	210073	0.083
8351	1080080	0.208
1609	207661	0.083
1494	33275	0.0
315765	1078776	0.096
1162549	1148677	0.117
31568	12994	0.0030
672298	1197591	0.15
10581	1395852	0.019
1719	1108551	0.018
1319212	1211277	0.15
50654	10640	0.0030
937467	15103	0.071
587522	400904	0.208
1372	454309	0.063
96571	124284	0.083
76017	757034	0.051
60743	1480486	0.054
933588	714345	0.117
1527522	1395129	0.15
209043	34520	0.15
1255728	744065	0.208
141703	830843	0.011
1173	1092471	0.0020
1132443	1214846	0.208
156459	1611765	0.208
1091343	354307	0.208
1249139	914963	0.301
222649	763926	0.117
918309	925950	0.208
67748	19497	0.0020
8267	25185	0.0030
883420	1302098	0.15
96176	353477	0.0020
983390	258043	0.208
1156169	456821	0.096
79280	16454	0.0060
1447313	463852	0.117
540247	1211925	0.301
207761	1521	0.15
25580	19515	0.148
66920	2457	0.032
19497	28920	0.0010
277102	315480	0.012
263752	537612	0.208
890796	770926	0.168
399230	1395092	0.15
1082777	66869	0.208
815815	1587910	0.117
239165	412258	0.208
71348	25629	0.0040
10578	16428	0.0020
527367	1211287	0.301
1214828	1371332	0.15
1319324	1211952	0.15
1047695	1071069	0.15
413249	239077	0.15
863695	70601	0.036
47639	1054	0.193
1535647	1183	0.188
13478	15104	0.0010
34384	34302	0.487
56140	25552	0.0010
789220	736965	0.208
1187	3622	0.017
1414557	1414612	0.208
1595583	1097943	0.208
66555	45	0.083
1130344	640935	0.208
409230	51285	0.172
22909	775375	0.047
43276	889447	0.019
454333	1194280	0.083
662703	59225	0.096
575808	271123	0.15
541772	41980	0.15
24980	503901	0.022
1263725	678760	0.208
68083	31689	0.035
5340	45936	0.0050
60868	74701	0.108
1252761	1183	0.208
1505	70431	0.0
778690	608335	0.15
8409	507019	0.063
640889	84395	0.231
3403	744029	0.083
1498810	1911	0.208
1494740	403839	0.208
16898	1301600	0.0040
84393	6612	0.038
48821	58279	0.059
1395147	370898	0.15
193612	869308	0.083
1494	33219	0.0
608625	778968	0.117
400150	586825	0.208
273627	1000436	0.15
1132484	1319453	0.208
28260	16096	0.0080
1217204	571615	0.096
12227	67738	0.0010
19532	390808	0.0
33219	1101946	0.0
459596	399237	0.15
1371452	1211280	0.208
407137	459653	0.117
7601	6899	0.012
1294364	262499	0.208
459605	639375	0.15
8266	390635	0.0
12229	47453	0.0020
1596046	1597516	0.208
23246	514583	0.0
409221	7862	0.061
1213131	1212422	0.301
1338525	1399895	0.15
95874	351200	0.0020
663352	49	0.133
1273748	1499166	0.15
1527899	1469923	0.117
1527471	1469942	0.117
36868	1047578	0.0060
980731	809378	0.15
860191	929424	0.047
386297	103128	0.15
1175092	95620	0.083
407104	222246	0.15
992983	4132	0.301
587023	400607	0.208
306389	1544023	0.15
81056	18959	0.108
48512	17619	0.12
1071697	95613	0.117
107709	229325	0.035
1211919	1132659	0.15
169853	247528	0.208
1263657	678787	0.208
912330	2132	0.034
76951	527955	0.0
5522	936160	0.096
1328515	1122414	0.208
307749	512407	0.208
24435	24724	0.123
96176	353403	0.0020
19532	1261799	0.0
4131	932128	0.0070
616869	1087580	0.117
1175138	17619	0.158
113298	498398	0.015
982292	1272924	0.082
729837	78192	0.083
1340603	56140	0.15
12227	59112	0.0010
416414	202512	0.117
639367	1130378	0.15
609735	1004452	0.208
12768	27776	0.0030
44460	19496	0.096
121857	32718	0.0030
925499	19535	0.15
58635	37237	0.083
14422	7836	0.084
51323	69511	0.0020
1268180	119230	0.096
640916	850926	0.15
1469612	1228812	0.208
4821	697196	0.063
919669	582971	0.208
259791	509743	0.208
69722	15048	0.0
1412572	1181361	0.15
98801	186647	0.083
3745	20614	0.0020
1217264	6752	0.096
645084	319255	0.301
1571887	999945	0.071
1414557	1414662	0.208
1165318	308672	0.208
160357	1091419	0.15
4490	1200210	0.0070
890	724062	0.027
75501	50274	0.0020
1192867	1146644	0.208
28198	84946	0.0020
423251	43252	0.066
6784	399412	0.071
4265	1395341	0.071
852984	3944	0.208
620774	983632	0.158
60389	72391	0.114
147150	43410	0.0010
917762	583048	0.208
1442799	115495	0.208
1395090	1197679	0.15
31640	17993	0.0010
272677	1374297	0.15
26820	4751	0.0060
778879	608577	0.15
281668	1490642	0.208
4514	17618	0.0
1121585	350755	0.208
1255058	1114597	0.15
744004	3521	0.208
809377	904677	0.15
1083088	156633	0.208
3743	104161	0.0040
66872	1254987	0.0040
1548977	774507	0.15
1602412	384216	0.15
62630	1091377	0.015
10578	335	0.0030
69070	143224	0.0090
937579	21071	0.15
139545	1042150	0.063
462420	162553	0.117
26347	28594	0.045
50	1502410	0.0010
1194338	454313	0.117
1197718	1354789	0.208
237031	1272075	0.117
861526	976251	0.208
678962	1263709	0.15
147150	6896	0.0030
99936	1505	0.198
1197576	1354713	0.208
1548999	1332596	0.15
23247	29981	0.0010
1217055	407111	0.117
1487390	400657	0.208
126887	24253	0.083
1494711	403836	0.208
1335504	1016651	0.208
26067	16428	0.0040
4263	640905	0.083
859733	407190	0.208
724165	1061459	0.208
1097347	1321659	0.208
16096	4481	0.0
395	1494	0.0040
11938	80065	0.0
1508488	70601	0.117
1453642	28340	0.117
4264	1395338	0.071
78365	2585	0.012
57144	1366828	0.0030
1405011	1319328	0.208
1359281	604646	0.15
665323	797315	0.15
1499206	1220793	0.096
904933	812654	0.117
1319201	1132695	0.208
778857	608637	0.15
3748	1293997	0.0010
346527	1090844	0.117
42367	543476	0.0010
75083	26128	0.021
1110552	14714	0.0010
509213	986174	0.208
147247	1497	0.011
289530	4258	0.096
210544	2543	0.208
1611717	156644	0.15
4319	77418	0.0010
10070	1076455	0.0060
1395347	400067	0.15
678825	1263347	0.15
664381	370855	0.208
185883	847593	0.208
774153	1548941	0.208
17607	573779	0.0030
1386720	157817	0.096
231814	1336299	0.15
148425	1611285	0.0040
21219	57208	0.0060
16991	26874	0.0050
157856	1386817	0.208
3085	586	0.051
789921	736985	0.208
1255330	1607796	0.15
733	999372	0.043
982652	257914	0.15
815568	62859	0.117
753260	57211	0.15
1379698	831726	0.027
491943	571310	0.15
1293975	3621	0.208
1390998	1468930	0.208
315640	60400	0.096
76383	844083	0.01
51302	370497	0.031
1497	27851	0.0010
1619	207659	0.071
571269	1217125	0.117
1246704	48601	0.15
33197	258021	0.019
1275799	1487345	0.208
448653	59725	0.301
55980	1504	0.034
2448	903691	0.0010
77017	1255831	0.027
68968	32818	0.039
34648	423861	0.188
26126	10616	0.094
760	1434567	0.0010
664391	789922	0.208
1233044	754755	0.0050
787425	104125	0.208
1412021	1391714	0.208
1171	1571206	0.0020
48821	51293	0.179
919439	1169	0.15
1304107	118794	0.152
409230	14792	0.172
46004	63622	0.0010
761974	21086	0.15
721	789797	0.0020
1612542	157171	0.15
4273	790024	0.108
1359962	776645	0.208
745252	35186	0.15
1600519	8503	0.208
370923	664482	0.15
9152	1092436	0.096
262980	1817	0.15
8272	25635	0.0040
57118	1494	0.029
745252	35180	0.15
281604	571110	0.208
991505	1075347	0.0
1335591	1495199	0.07
1299254	1399830	0.0070
854707	1167397	0.15
69296	48828	0.012
45	1404466	0.0050
1611715	4002	0.15
56141	117508	0.0010
537817	258904	0.208
532951	775689	0.15
1495841	3626	0.208
1985	648777	0.0030
134488	1438818	0.076
130096	29123	0.0010
1255711	3398	0.208
77558	1173146	0.015
1409212	4751	0.208
1404831	1319372	0.208
118604	1288885	0.096
921154	442894	0.208
1273813	1499156	0.15
1172	150679	0.0060
571284	6792	0.15
47456	4752	0.0030
1108561	263369	0.15
682664	45353	0.0010
1395119	1197725	0.15
498808	1127659	0.15
532951	775677	0.301
406953	933616	0.208
121725	111823	0.021
19533	5236	0.0
40781	54410	0.014
1439400	1084583	0.208
788556	970	0.208
1401043	1571792	0.117
315514	61346	0.096
6038	496085	0.015
18942	43914	0.0010
263751	537572	0.208
311853	72377	0.231
183477	108547	0.15
992684	1189	0.51
56141	117537	0.0010
1386746	11274	0.096
1293848	262512	0.208
1497	911884	0.0
1563663	288028	0.301
116159	6899	0.044
78411	786067	0.04
240882	412484	0.208
1354791	1487388	0.208
29538	21075	0.0030
157098	983210	0.15
71142	1368224	0.0020
1110552	79962	0.0
1082748	983333	0.208
1346948	603430	0.096
158716	19517	0.208
789231	672286	0.208
761406	825268	0.208
934115	1558140	0.208
10582	28662	0.041
400148	586860	0.208
905001	812681	0.117
1622923	2371	0.301
161399	213993	0.15
6761	1217263	0.056
584834	1187058	0.208
571285	6787	0.15
571665	1217054	0.117
1339236	1564356	0.208
237888	34185	0.117
15208	369396	0.0030
35079	423167	0.158
394809	1110471	0.208
10515	28204	0.011
50620	3074	0.0010
878	1108541	0.0090
1113100	1069037	0.208
459755	1494820	0.15
1505	394	0.0010
1197343	1355061	0.208
245378	1400549	0.208
1097252	35569	0.15
84396	59802	0.04
664441	370695	0.208
2025	1317664	0.137
583008	918172	0.208
1595687	1097508	0.208
189926	24416	0.208
789783	3230	0.208
59949	28337	0.0020
1495863	459640	0.208
21063	85551	0.0040
499916	545376	0.208
792116	1083046	0.208
672266	10183	0.15
1422518	1504769	0.15
67752	1147808	0.0
1469592	1229091	0.208
1395337	370673	0.15
19533	59590	0.0
74601	749221	0.014
1394975	1197570	0.15
58761	189703	0.0050
118578	1289076	0.096
33905	205477	0.026
1447683	112951	0.208
1439	1500767	0.083
985044	36991	0.071
1858	387277	0.0030
287934	1069060	0.083
1103075	1196773	0.208
4270	1248105	0.071
399231	6742	0.15
78119	1122312	0.016
844314	1150727	0.208
37244	306840	0.074
399275	370947	0.15
1342268	27248	0.376
1469971	1451698	0.208
6928	851089	0.063
58340	162566	0.07
131616	79184	0.0030
1108853	907517	0.117
104126	743861	0.0030
14618	51332	0.083
1468933	1390997	0.208
973944	537863	0.208
640999	1494813	0.15
632090	69886	0.208
1293946	262854	0.208
59590	1427708	0.0030
28589	138559	0.035
113935	156913	0.016
48822	14428	0.038
27149	144636	0.012
1332556	1548940	0.208
50916	1180	0.098
58638	328417	0.083
57108	56986	0.0010
662	620831	0.0060
608329	778648	0.117
134372	66871	0.083
12203	102623	0.0020
425783	385354	0.04
1026	999543	0.0020
1534144	1320331	0.15
412295	239170	0.15
571154	281854	0.208
78575	864	0.0050
156429	982771	0.15
263938	986212	0.208
1212492	1132612	0.15
41983	541771	0.026
26368	865	0.02
175663	47443	0.208
312305	51284	0.071
527179	4222	0.208
1227948	36507	0.208
18432	104392	0.01
1405014	1319354	0.208
160441	1091383	0.208
252147	173228	0.208
156910	113932	0.208
1498885	2408	0.208
712549	64855	0.208
31790	1304993	0.0010
1186	1474654	0.0020
1233883	12571	0.117
75501	1186082	0.027
1173151	45	0.117
110928	70528	0.083
1505	334	0.0090
1194279	59280	0.117
1250115	62633	0.208
490023	1005390	0.208
53552	46049	0.024
190860	1262065	0.208
20094	4514	0.0020
60432	8186	0.021
23140	307872	0.024
122178	1249288	0.022
27849	1494	0.011
1082761	983327	0.208
156947	1079824	0.15
1289654	1590	0.215
791841	9752	0.208
107988	1175151	0.043
16096	1569906	0.0
220140	109056	0.487
696456	28511	0.208
280395	986186	0.117
336	29891	0.0010
1005602	490000	0.208
74697	601075	0.012
407161	859645	0.117
189755	58759	0.083
1171	1612361	0.0020
15169	267096	0.019
1097894	1595585	0.231
43999	1516577	0.12
21058	493093	0.0060
2450	16686	0.0040
982655	156638	0.15
34510	209039	0.0030
19467	8269	0.013
58348	162380	0.222
1092433	9170	0.208
83520	1404787	0.071
47456	71593	0.0
5235	71599	0.0020
1555331	901712	0.15
7599	1082794	0.0040
1274963	1499652	0.15
104282	4460	0.067
1622910	725406	0.301
986177	263936	0.117
25631	1167744	0.0
34517	255299	0.0040
986726	1322	0.208
55620	38917	0.0050
1600581	40784	0.208
17352	50810	0.0040
24430	24829	0.159
2007	1289626	0.137
280370	55390	0.117
14693	15103	0.0040
399440	4286	0.301
461137	814659	0.188
335	59949	0.0010
1243878	4887	0.208
3744	148311	0.0090
1134992	1586908	0.208
1097165	46799	0.117
850985	640932	0.208
666045	262649	0.301
459935	1495868	0.15
56140	76292	0.0020
118679	1202	0.141
527401	1371492	0.117
512423	25426	0.208
772025	19532	0.067
1214886	697633	0.096
21067	20897	0.016
66872	974148	0.0040
80627	1231425	0.043
344136	662950	0.208
399202	859686	0.15
7474	123493	0.014
11724	384348	0.0030
32425	301838	0.188
736765	428758	0.208
1078507	277197	0.117
334	750236	0.0
1497505	5236	0.0040
230582	27018	0.096
1600937	8695	0.208
19780	8266	0.0040
27849	15059	0.0
70882	65973	0.026
406984	933578	0.208
57180	14442	0.0010
16455	1477069	0.0
174579	51297	0.376
566592	8058	0.438
800588	628746	0.117
156949	1512974	0.208
133166	1480486	0.142
4001	1260154	0.0070
508357	384172	0.208
627665	648464	0.083
57114	1378695	0.0
15208	58280	0.026
1092490	4137	0.208
35141	43260	0.026
1395185	509385	0.15
403837	459588	0.208
56571	1110535	0.015
58340	162389	0.222
1530707	6893	0.15
16942	16994	0.0050
20459	10264	0.038
478090	1099481	0.208
512278	47104	0.208
1408909	58289	0.071
739562	1217949	0.208
1233708	349303	0.208
50	1278182	0.0020
80510	835921	0.0030
1527912	1451693	0.117
264301	1051732	0.208
26383	46318	0.014
459758	1494834	0.15
982735	156080	0.15
432566	53409	0.117
37250	32628	0.089
1495924	459599	0.208
880	1108548	0.01
540340	130515	0.096
919291	582954	0.208
1351416	83636	0.208
1083123	792095	0.208
207715	1616	0.15
1468773	1391145	0.208
30152	14479	0.0020
1394974	1197562	0.15
77020	796231	0.03
4173	1395093	0.083
29258	34514	0.0080
861441	75469	0.208
48205	123493	0.0050
57203	50150	0.015
789473	16403	0.0010
1494	1258448	0.0
1611465	77020	0.15
14063	961040	0.0070
406946	97029	0.208
146917	122183	0.0060
18964	1175102	0.021
83957	61217	0.071
15208	58251	0.0060
25705	1346713	0.012
386853	1015	0.117
400080	4275	0.301
394861	914241	0.208
12844	38964	0.3
1187	850916	0.0040
56571	4320	0.0010
4165	3972	0.071
1442886	74128	0.15
509231	1197568	0.208
399239	370981	0.15
115740	52396	0.0040
823661	30523	0.208
44	78203	0.0020
1275476	1487338	0.208
1494	95970	0.0
1485931	335	0.208
1422554	416	0.51
884288	19517	0.208
609889	1045999	0.208
1855	157177	0.0060
99930	1453616	0.0030
48600	95848	0.083
1544916	50367	0.15
263382	1775	0.15
399453	370940	0.15
1563633	288032	0.301
147184	3081	0.0010
16096	4320	0.0
1248150	1487365	0.071
53580	1328048	0.0010
26542	485712	0.083
331524	12960	0.208
1276651	863	0.096
36543	83665	0.0020
370685	6648	0.301
4831	697190	0.063
2132	67009	0.0
71554	196834	0.0
1213066	527410	0.15
32826	59597	0.074
1422483	539	0.51
32392	37560	0.032
274150	29852	0.208
156980	1612486	0.15
258065	537885	0.15
974057	24950	0.208
60738	16096	0.046
162563	60436	0.071
1079842	791707	0.208
58629	37249	0.083
1276210	920565	0.208
1395114	4229	0.15
232111	214951	0.208
60415	370488	0.044
1354796	1487362	0.208
229275	107700	0.208
1212091	1371272	0.15
263502	300917	0.096
859640	407125	0.208
14479	94348	0.0
1371328	1212014	0.208
97020	1249274	0.0070
508310	384160	0.15
31803	1294359	0.0010
1167443	19704	0.113
395063	914263	0.208
1014263	444047	0.096
193355	195365	0.15
69418	160893	0.015
762173	21090	0.15
26159	107762	0.0070
30897	19515	0.0080
57335	32700	0.0080
272690	117482	0.301
11074	78743	0.0
69722	15121	0.0
152818	682828	0.015
400617	586829	0.208
144625	1472411	0.0
400082	6648	0.15
51302	370339	0.0040
3719	17620	0.014
608294	778668	0.117
1328563	1122408	0.208
991526	15108	0.0
1371432	540268	0.208
1319304	1132434	0.15
27902	40327	0.0
736172	35340	0.117
15121	58291	0.0
121389	432101	0.013
1097519	1595669	0.15
1497611	2730	0.0020
328421	220200	0.032
1133639	1586733	0.208
1841	1535618	0.0020
1200151	43954	0.117
32894	156933	0.056
1540455	76627	0.071
714290	406965	0.096
60764	834493	0.0020
1197706	737004	0.208
174844	33870	0.208
79718	802775	0.0050
193608	192428	0.096
1494	28296	0.0020
315578	1078592	0.096
3628	108546	0.0010
552897	1032124	0.15
1500374	1551	0.208
16096	31303	0.0
24420	24949	0.098
76372	408395	0.0010
240669	412409	0.208
787419	1171531	0.208
1251075	23134	0.117
409463	1230800	0.117
1260288	1143058	0.208
983319	1082765	0.208
76944	4459	0.085
914253	394781	0.208
70117	909724	0.0010
1302025	1427753	0.215
56141	117450	0.0010
76171	341	0.015
615154	289648	0.15
5703	213971	0.138
1153448	14469	0.208
51294	1591717	0.012
579884	1622966	0.208
1399872	1338910	0.096
78340	800911	0.0080
456800	345240	0.208
435959	364083	0.208
27051	13470	0.0030
347164	664922	0.208
423000	237910	0.096
1097404	1321658	0.208
26151	744924	0.0
1494	28238	0.0
98691	73513	0.436
1504	29981	0.0
1622912	2442	0.301
863119	1577706	0.208
99276	16096	0.012
10234	42424	0.012
28262	1494	0.014
153707	132093	0.12
792138	8053	0.208
683498	57335	0.0010
537892	258005	0.208
1354734	785756	0.208
407101	1217206	0.231
3620	148388	0.0070
60619	14795	0.1
315589	1078607	0.096
160370	1091440	0.208
434118	14013	0.208
527397	1213129	0.117
775470	924008	0.208
540340	1212002	0.188
1287682	29542	0.0080
1090894	345043	0.15
1399907	48828	0.083
16153	71352	0.0060
125660	640005	0.0030
289861	19515	0.15
1461883	80360	0.15
992831	1532907	0.15
571335	6605	0.117
256403	1167408	0.022
412250	239277	0.15
9580	5271	0.0
892231	4285	0.15
300441	1588378	0.208
20880	19518	0.073
31752	4045	0.01
1394	207636	0.083
1494	28262	0.0
1213047	1371445	0.117
406920	933629	0.208
919293	583055	0.15
28584	11686	0.0020
406411	1105234	0.208
16985	16943	0.0090
105366	56143	0.029
244401	1249401	0.208
1494	72328	0.0
33051	151573	0.082
920552	1487340	0.208
16991	26961	0.0050
1490558	281438	0.117
1834	1082959	0.0020
70063	313419	0.0070
1259717	12997	0.208
1869	1595126	0.0010
34296	288368	0.018
79718	802707	0.0050
589	1504867	0.015
1354791	920548	0.208
1527907	1469756	0.117
336	21217	0.0
1171527	1466785	0.0050
129860	1451563	0.03
220214	1312965	0.04
1319341	1405003	0.15
130191	1505	0.028
1497	27937	0.0010
435952	364131	0.208
57088	682664	0.0020
3609	262588	0.0080
1143086	1260122	0.208
736999	790053	0.208
6826	1438110	0.096
371000	1395093	0.15
1091327	160380	0.208
1595626	1097235	0.208
25510	2585	0.0050
83639	1506681	0.036
571619	6722	0.15
480074	1314533	0.231
21558	21655	0.034
65953	71039	0.016
861476	976273	0.208
724384	381540	0.208
566811	195299	0.15
1590	791884	0.0020
4464	17620	0.0010
14853	436387	0.019
933661	714235	0.117
1455771	795106	0.071
77415	24768	0.021
17605	1288146	0.0
399228	370906	0.15
1494	1340548	0.0
50168	334	0.0050
71039	46010	0.035
262575	665887	0.188
156781	1082932	0.15
364243	435925	0.208
6296	73008	0.12
1591	1622926	0.012
14385	43431	0.0020
1480485	719479	0.0
207785	1495	0.117
1395198	370687	0.15
1082805	983414	0.208
1302377	19081	0.208
1424	207611	0.083
94181	1361533	0.063
1499631	1275021	0.117
